,Name,tR,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
468,Scoparone,5.0,10.998794485386746,-0.37988898337112587,10.998794485386746,0.37988898337112587,0.7029061202023811,206.19699999999997,196.11699999999996,206.0579088,78,0,0.3356925756097369,-0.49284232520965177,0.49284232520965177,0.3356925756097369,1.0666666666666667,1.7333333333333334,2.4,16.508490698613294,10.188045784266745,2.0654327181840118,-2.0714403647699955,2.3065914418487106,-1.9571886927568745,5.801723340545871,0.35470211465359813,2.748137511872433,541.7694856589698,10.836498814253964,8.442394238613957,8.442394238613957,7.2407134028680185,4.402501447989596,4.402501447989596,2.9994485363316947,2.9994485363316947,2.125503804106379,2.125503804106379,1.3949064378337543,1.3949064378337543,-1.9699999999999998,3182.2563803534094,9.5798857198885,3.647999361417186,1.6564388275780235,86.03638126309197,13.890876844653445,5.583020141642242,11.49902366656781,0.0,0.0,5.625586319077987,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,17.518958351388015,14.219595082555067,13.890876844653445,10.969244356107037,0.0,0.0,0.0,0.0,14.219595082555067,34.68559177699625,0.0,11.49902366656781,15.099312226678085,0.0,11.49902366656781,0.0,14.219595082555067,0.0,0.0,0.0,33.47715639497161,0.0,10.969244356107037,0.0,48.67,0.0,4.794537184071822,0.0,5.625586319077987,17.082043808210052,5.386224214464796,13.176164609739143,25.30889874666236,0.0,0.0,13.890876844653445,15.23942153250189,0.0,10.998794485386746,0.7983796296296299,0.10636101662887443,1.151110166288738,6.448461829176114,0.0,0.0,3.0908046737213404,0.18181818181818182,15,0,4,0,0,0,1,1,2,4,0,4,2,0,0,0,2,1.8102,55.58800000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39022051763509075,0.9590900664858559,0.0014926005019946617,0.28310112039367896,0.720774954877497,482.8987756029006,1229.4594338290394,1705.7466071889228,2.8789658883101232,0.03685067899764135
469,"2',4,4'-Trihydroxychalcone",6.43,11.83924288233812,-0.3698379629629629,11.83924288233812,0.10040354413370256,0.5825029725741742,256.257,244.16099999999994,256.073558864,96,0,0.18907488027384384,-0.507966250779788,0.507966250779788,0.18907488027384384,0.8947368421052632,1.5263157894736843,2.1578947368421053,16.267862839191647,10.078240180635277,2.0791981743337034,-2.0054662962770924,2.230296116383376,-1.938402248387252,6.081739717848703,0.10405100677320846,2.184653520912675,627.0938758768984,13.828062645816686,9.946041499670372,9.946041499670372,9.058550648063802,5.595029217763333,5.595029217763333,3.9905683292103156,3.9905683292103156,2.5670207357125667,2.5670207357125667,1.5755182438793889,1.5755182438793889,-2.7499999999999996,19370.371385939063,12.700325561856753,5.265942183016261,3.1293191613704434,109.43794399319837,15.319582184522117,17.248535499851716,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,18.208754243757102,35.90493987237732,6.06636706846161,5.563451491696996,20.11411936859394,11.85926505319882,0.0,0.0,0.0,0.0,0.0,59.66749256945914,0.0,17.248535499851716,0.0,0.0,17.248535499851716,0.0,21.102827130887057,0.0,0.0,15.921440167465814,48.54058958606515,0.0,6.076020106833881,0.0,77.76,0.0,9.901064578912528,0.0,28.59523193791365,0.0,11.629818560158606,30.34148838068032,18.208754243757102,0.0,0.0,10.213054789681411,0.0,0.0,11.83924288233812,27.81446270797371,0.8724504493155292,-0.5813418052406139,10.159796498795416,2.895389266817838,0.0,0.0,0.0,19,3,4,0,0,0,2,0,2,4,3,4,3,0,0,0,2,2.699500000000001,71.24290000000002,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7098212485356354,0.9940976949342938,0.0018959444447146344,0.10848858431339138,0.8921534762029636,470.558870377262,3869.6304742304055,4337.404468455011,4.114781628458321,0.006554849913873959
470,Methoxytyramine,2.06,9.24692932728647,0.16506613756613775,9.24692932728647,0.16506613756613775,0.7028979201076423,167.20799999999997,154.10399999999998,167.094628656,66,0,0.16024967389870154,-0.5042546044774738,0.5042546044774738,0.16024967389870154,1.5,2.25,2.8333333333333335,16.473996569400484,10.129404026621176,2.0044830506121967,-2.0452464298592785,2.255603751119448,-2.020711331330297,5.4123657105700405,0.37271306612352095,2.8886510104905314,260.70548992551977,8.974691494688164,7.07907652509542,7.07907652509542,5.774386907679233,3.8358147862154954,3.8358147862154954,2.5448763187451213,2.5448763187451213,1.6771462677099458,1.6771462677099458,1.044208338263529,1.044208338263529,-1.2200000000000002,552.9468754776709,8.872764378478664,3.97035601964101,1.887425407112445,71.7738991414024,15.577057825802939,0.0,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06636706846161,30.661763657458803,0.0,7.109797541277533,9.843390348640755,0.0,0.0,0.0,5.733667477162185,6.4208216229260096,13.65455394719011,23.762552697081826,0.0,11.49902366656781,10.470530430962235,0.0,11.49902366656781,0.0,18.761081342030813,6.4208216229260096,0.0,5.563451491696996,18.19910120538483,0.0,0.0,0.0,55.480000000000004,0.0,5.106527394840706,0.0,5.749511833283905,12.29426823919648,11.984273114623004,7.109797541277533,12.13273413692322,6.06636706846161,0.0,10.470530430962235,4.94113851095994,0.0,0.0,9.24692932728647,6.462869425547997,0.6659457671957676,5.246759259259259,0.8022222222222222,0.6050888133030989,1.5290466742252458,0.3333333333333333,12,3,3,0,0,0,1,0,1,3,2,3,3,0,0,0,1,0.9019999999999999,47.41720000000002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4021882748892856,0.9630338918068859,0.0023333181144452294,0.2693802576865708,0.7735225042166932,331.51180691048046,951.9325776173218,1230.6462610047724,2.7418705197324567,0.12242451604273122
471,Isoleucine,1.94,10.17462962962963,-0.9126388888888883,10.17462962962963,0.07175925925925886,0.5839472301812022,131.175,118.07099999999998,131.094628656,54,0,0.3202466808084985,-0.480078739285162,0.480078739285162,0.3202466808084985,1.7777777777777777,2.2222222222222223,2.3333333333333335,16.36764345001578,10.006554647362325,2.1666491249950606,-2.114982452150467,2.0362409446658836,-2.3564188818611855,5.728781622917256,-0.13924696360818667,3.7161367711827205,103.23098268032228,7.439157588755425,5.794619474719246,5.794619474719246,4.091422815075581,3.0757780850834266,3.0757780850834266,2.2495532657086503,2.2495532657086503,1.5421551629295736,1.5421551629295736,0.49732802478162436,0.49732802478162436,-0.5700000000000001,75.58143215472592,8.43,3.454517317421779,2.4635710245386835,54.859608149065075,10.84019487200289,6.041840829147961,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,20.268296022307258,5.917906046161393,0.0,0.0,9.901064578912528,5.969305287951849,0.0,0.0,11.651573523323577,26.31013685145522,0.0,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,17.117673511940517,4.794537184071822,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,63.31999999999999,12.011146117099809,4.794537184071822,0.0,5.917906046161393,0.0,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,10.84019487200289,0.0,0.0,10.17462962962963,8.358518518518519,5.270972222222222,-0.8408796296296295,-0.6990740740740746,0.8129629629629631,3.7562037037037035,0.0,0.8333333333333334,9,3,3,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0.4443999999999999,35.066199999999995,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12331784359017654,0.8372314527619441,0.004219306355463618,0.5468486943443539,0.9806277337225257,232.41444235323232,416.7735065409468,425.0068524564851,2.0234896570123793,0.7214939835982743
472,Aminobenzoyl-glutamate,3.22,11.752822656840513,-1.2731064709834545,11.752822656840513,0.1752191200554294,0.5483645733764452,266.253,252.14099999999996,266.09027154800003,102,0,0.32572120059413157,-0.4812292557834712,0.4812292557834712,0.32572120059413157,1.1578947368421053,1.736842105263158,2.210526315789474,16.37134160924323,10.108583916613146,2.2091262514640704,-2.130529359400177,2.064618628266643,-2.406186987919884,5.9640949033521045,-0.1400826556552041,2.6780715737837655,483.3980393249066,14.41384908344359,9.997487239902357,9.997487239902357,8.896754605515326,5.508780321083247,5.508780321083247,3.9187073840257853,3.9187073840257853,2.423171392200079,2.423171392200079,1.401267074583624,1.401267074583624,-2.57,12323.889495450649,14.490864272671939,6.38616361518244,4.663060148797411,108.58384249102072,21.263510870849927,6.041840829147961,0.0,0.0,5.907179729351506,11.938610575903699,9.589074368143644,4.794537184071822,0.0,0.0,0.0,30.686289896772447,17.671659389306566,0.0,24.596666341896878,23.533176579938768,0.0,5.316788604006331,0.0,18.88348407499998,5.733667477162185,29.828919765543436,0.0,0.0,11.050456081168516,5.687386274683562,0.0,0.0,34.10068592408457,9.589074368143644,0.0,23.199631921620835,24.26546827384644,0.0,0.0,0.0,129.72,23.887631134403165,14.383611552215466,0.0,18.405094737549014,5.687386274683562,0.0,24.26546827384644,0.0,0.0,5.316788604006331,15.946722266843596,0.0,0.0,33.05818244068875,19.669644451801737,6.209718932045321,-2.976094971046268,4.714775709666582,-0.5095598964894592,0.0,0.0,0.25,19,5,7,0,0,0,1,0,1,4,4,7,6,0,0,0,1,0.3165999999999996,66.61420000000001,2,0,0,1,0,0,0,0,2,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43562564435602547,0.9691816082362387,0.001019774563860996,0.2463473366136075,0.8878332459888131,870.6171711396327,3137.6952545619765,3534.104257458176,3.7635094248419856,0.21590760015089058
473,Cyclo(leucylprolyl),4.03,11.999212962962964,-0.28532407407407456,11.999212962962964,0.03958333333333397,0.7221409045988636,210.277,192.13299999999995,210.136827816,84,0,0.2453396260417078,-0.34249603168962445,0.34249603168962445,0.2453396260417078,1.4666666666666666,2.2,2.8666666666666667,16.168857528189907,9.99118422976371,2.4218150487780115,-2.3473118263237622,2.2332492199254887,-2.6079437733154758,5.9687206992878625,-0.1469742909110263,2.098095409624378,288.31250884651666,10.999635521070495,9.324188108742753,9.324188108742753,7.092224152875016,5.701752557533122,5.701752557533122,4.880381586267228,4.880381586267228,3.16022028530464,3.16022028530464,2.4640382247708636,2.4640382247708636,-1.06,3267.013226120511,10.457554376363102,3.8323898691134923,1.8491488287613622,90.00974991863609,10.216698334856808,12.083681658295921,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,25.180370914939424,6.544756405912575,0.0,9.589074368143644,11.814359458703011,0.0,10.216698334856808,5.917906046161393,45.193620926455196,6.544756405912575,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,35.342707253761986,9.589074368143644,5.917906046161393,33.10993926815928,0.0,0.0,0.0,0.0,49.410000000000004,0.0,9.589074368143644,0.0,23.898041116998932,5.917906046161393,25.807221274690605,0.0,4.899909730850478,0.0,19.16426300338758,0.0,0.0,0.0,25.46324829931973,2.83875,0.0,0.5851417233560097,-0.4650349584278166,2.5257842025699166,4.885444066515495,0.0,0.8181818181818182,15,1,4,0,2,2,0,0,0,2,1,4,2,0,2,2,2,0.5218999999999994,56.120700000000035,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425394431637068,0.967736307841009,0.0020165656723457543,0.25196515331738223,0.8441900702600403,418.6276112089337,1402.579951498724,1661.4504255738048,2.877693457979826,0.23050399302830393
474,Quercetin-3-O-xyloside,4.17,13.14523226883346,-1.7283960590409013,13.14523226883346,0.06760655496766677,0.27673348291198957,434.3530000000001,416.20900000000023,434.0849113959999,164,0,0.2386326928823677,-0.5076781655726268,0.5076781655726268,0.2386326928823677,0.9032258064516129,1.6451612903225807,2.3548387096774195,16.69990556892046,10.052005938997237,2.398207428382218,-2.344705463015418,2.38603993865083,-2.5464351156702643,5.879791283544027,-0.24173851648969508,1.9187891167573639,1201.930849850362,22.446864799333692,15.666747534248342,15.666747534248342,14.667611553344427,9.046582797110672,9.046582797110672,6.999067558023873,6.999067558023873,4.843504007682895,4.843504007682895,3.229109764453031,3.229109764453031,-3.51,7581654.209436056,20.75027265820397,7.6316297103875455,3.5937417301434618,172.74210692418865,49.636568608538376,40.78016718591975,17.25927108544225,17.46832895451966,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.19910120538483,17.696185628620217,6.606881964512918,49.636568608538376,10.969244356107037,0.0,0.0,0.0,24.60192589258012,6.606881964512918,40.55516291828041,0.0,40.07125807699096,10.16565334570059,0.0,28.747559166419524,0.0,66.95449962097797,4.736862953800049,0.0,0.0,39.54352346343322,0.0,22.292943266678474,0.0,190.27999999999997,59.63564558212919,40.540228947956756,0.0,28.04245509996238,0.0,24.26546827384644,6.06636706846161,0.0,0.0,0.0,13.890876844653445,16.325366144914753,0.0,13.14523226883346,68.55251588151842,-1.0474774554883666,-2.7875859710275277,5.499024290220628,-6.294477138638847,-0.3925980203325077,0.0,0.25,31,7,11,0,1,1,2,1,3,11,7,11,3,0,1,1,4,0.10019999999999973,102.96759999999999,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23317055239197212,0.9093209939825991,0.00024055222933535913,0.4160953375159327,0.6812687856947243,2832.1033963270925,4636.974913721025,6806.380992477832,4.053765614916477,0.16357537677868175
475,Okanin-4'-O-glucoside,4.1,12.393285700056985,-1.7358243385566754,12.393285700056985,0.2889787519946245,0.1616169609333342,450.39600000000013,428.22000000000025,450.1162115239999,172,0,0.22893549414097494,-0.5042596319017291,0.5042596319017291,0.22893549414097494,0.9375,1.65625,2.3125,16.707314249155253,9.991749254414442,2.4460537582982447,-2.391061315145727,2.396174616060901,-2.5957304806127084,6.088252070191881,-0.2772419150622965,1.7767199246747747,1017.0457566489698,23.576621311330612,16.437763646853316,16.437763646853316,15.13313671073378,9.40158939846435,9.40158939846435,7.069336461807688,7.069336461807688,4.8978489246975405,4.8978489246975405,3.0507661702094415,3.0507661702094415,-3.3499999999999996,9936269.472951625,23.315994267754924,9.423408080194921,4.613237252917043,180.82002474604258,50.32594506632574,24.41586555099321,28.78129227950056,12.039538562619118,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.142387175295491,35.90493987237732,0.0,12.170333456209914,55.12048225039756,11.85926505319882,0.0,0.0,0.0,30.70589228032842,6.606881964512918,47.534758432535924,0.0,28.747559166419524,4.736862953800049,0.0,28.747559166419524,0.0,83.94823834993193,4.736862953800049,0.0,15.921440167465814,36.407855449141934,0.0,6.076020106833881,0.0,197.36999999999998,60.344554691057986,45.64675634279746,0.0,17.062475158264807,5.563451491696996,18.208754243757102,24.27512131221871,0.0,0.0,0.0,9.473725907600098,10.444509207826169,0.0,12.393285700056985,78.06704804502691,0.09984795123260914,-3.4720628225004235,6.13365941840783,-5.486346092071301,-0.6799414079787738,0.0,0.2857142857142857,32,8,11,0,1,1,2,0,2,11,8,11,6,0,1,1,3,-0.4162000000000003,107.3029,0,4,4,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8114982808738076,0.9977226422046602,0.0009478305991915518,0.06745019816243364,0.9593120215858569,1012.1133696296555,14394.806081300127,15005.343159886394,5.810481271926521,0.0522888679551535
476,Peonidin-3-O-beta-galactoside,3.12,10.359030283422419,-1.6860040837322579,10.359030283422419,0.04422241118669712,0.2644652633638976,463.41500000000013,440.2310000000003,463.1234879760899,176,0,0.40191078731670044,-0.507449955420381,0.507449955420381,0.40191078731670044,0.9090909090909091,1.6666666666666667,2.3636363636363638,16.707202680676684,9.991465704486375,2.4527739676178832,-2.388192317683969,2.418307442721639,-2.5959465266195014,5.881687772949502,-0.27707884045570513,1.8441517282876936,1162.77750716196,23.861078361706785,17.321448072627593,17.321448072627593,15.726784405860391,9.905162784165055,9.905162784165055,7.518237392399548,7.518237392399548,5.349715396124779,5.349715396124779,3.581650249082077,3.581650249082077,-3.35,22017419.61069664,22.83008766231482,8.885387896544694,4.194467285664296,186.42401428244497,49.956280625285075,41.301113432025815,11.49902366656781,12.039538562619118,0.0,11.343267560516685,0.0,4.417150937053347,0.0,0.0,0.0,12.13273413692322,18.19910120538483,25.346498065949056,54.373431562338425,10.969244356107037,0.0,0.0,0.0,30.70589228032842,13.716679505790452,36.39820241076966,0.0,40.071258076990965,9.473725907600098,0.0,28.747559166419524,0.0,80.16826355000383,4.736862953800049,0.0,0.0,40.81535334782301,0.0,22.292943266678478,0.0,180.6,37.312774244841336,35.745691763884935,0.0,45.477050941401004,5.563451491696996,6.06636706846161,37.441632883585584,0.0,0.0,0.0,18.627739798453494,22.19132441647458,0.0,0.0,70.01672287113568,0.4487664556563369,-0.5831262118279592,8.023696399766926,-7.645789092394435,-0.643863982972027,1.3589358108275649,0.3181818181818182,33,7,11,0,1,1,2,1,3,10,7,11,5,0,1,1,4,0.6849999999999992,111.99860000000001,0,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1870546603036458,0.8698963579891806,0.0001486432283508218,0.4932345551126354,0.6195679706581596,4168.154698550276,5235.754715888339,8450.65426853241,4.389090941360461,0.19276120229691182
477,Rhoeadine,4.65,6.532112622826909,-0.5299324452003025,6.532112622826909,0.03937169312169275,0.749990179200171,383.40000000000015,362.23200000000014,383.13688739199995,146,0,0.2308214554049257,-0.4535847156620899,0.4535847156620899,0.2308214554049257,0.9642857142857143,1.75,2.607142857142857,16.70827613170431,9.866938572114782,2.442987669862217,-2.408819922515992,2.5473169723452775,-2.3517050536074935,5.564354053738067,-0.1903761309810849,1.5409713623492725,960.3973734429431,18.827698166887178,15.76658234735671,15.76658234735671,13.741514740667457,9.476488710834603,9.476488710834603,7.50629243690793,7.50629243690793,6.086433665086098,6.086433665086098,4.7513048616028275,4.7513048616028275,-2.4799999999999995,7132954.53455543,16.47223551923926,6.006787062544636,2.2068005981805934,162.1907567882582,28.421177722800294,6.103966387748303,29.28807406247083,13.585884612199655,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.06636706846161,48.35794928607901,13.65455394719011,11.605292320844956,28.421177722800294,0.0,0.0,4.899909730850478,0.0,24.856655569157486,34.28811054206695,46.519274240634424,0.0,22.99804733313562,18.947451815200196,0.0,22.99804733313562,0.0,39.18802027291743,15.894547530526108,0.0,40.689639913019455,24.26546827384644,0.0,0.0,0.0,58.620000000000005,6.290026729335213,0.0,0.0,25.73169182909592,0.0,52.65397983706519,5.563451491696996,7.109797541277533,6.06636706846161,30.146682918912497,28.421177722800294,34.838870272027286,0.0,2.337707624716553,0.0,4.432197604350383,3.0491451222872588,8.295801471823296,0.19777982489292012,1.3901317827661623,3.7916996304694717,0.42857142857142855,28,0,7,0,4,4,2,0,2,7,0,7,1,0,0,0,6,3.089500000000002,97.78100000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35580949382613053,0.9545881053465692,0.0005750522200879637,0.2979287651953853,0.8179357486960815,1422.3677783053593,3904.9786042190344,4774.187471869503,3.629548547452196,0.23573533091449658
478,Ginsenoside Rh2 (S-FORM),9.84,12.015535030440613,-1.4593385254766227,12.015535030440613,0.02306360259643081,0.18230059485673242,622.884,560.3880000000003,622.4444689439998,254,0,0.18648588781465472,-0.39356651509118773,0.39356651509118773,0.18648588781465472,0.8863636363636364,1.5454545454545454,2.1818181818181817,16.709372643385993,9.34755819838415,2.7115153825954077,-2.704719065324373,2.7556497326650895,-2.6697655568989735,5.198868382899552,-0.3315458783313189,1.3728614749311312,1068.354236771707,32.62059138570062,28.499049196068455,28.499049196068455,20.34687909596358,17.346791836716164,17.346791836716164,17.317966930334045,17.317966930334045,14.475681931259457,14.475681931259457,11.854606078431338,11.854606078431338,-0.58,2530949975.3703413,34.74625864938725,11.834152932817952,5.260456419465265,264.78595920407025,40.11289027664433,24.41586555099321,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.26781063535627,123.89019226763867,0.0,24.415865550993214,40.11289027664433,0.0,0.0,0.0,45.33158606223269,161.69216807066783,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,0.0,0.0,85.76092220036587,9.473725907600098,45.33158606223269,113.17729220385908,11.64912463690315,0.0,0.0,0.0,139.84,49.01779144357333,30.63916436904423,0.0,39.599740357658206,18.256633715248796,51.36657298340809,5.573104530069267,0.0,6.923737199690624,54.54218050466824,9.473725907600098,12.187798652493306,0.0,0.0,64.79275008965284,0.12204545930365107,0.7918983383372815,0.0,3.1472826500438402,17.541558143502424,0.0,0.9444444444444444,44,6,8,4,1,5,0,0,0,8,6,8,7,4,1,5,5,4.324800000000003,168.31679999999972,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5347167319481219,0.9807728655334821,0.00029787152858797944,0.19515272540562217,0.9821211492595542,3297.12998726387,16593.061078799787,16895.126524166302,5.433987930624146,0.30702590821469344
